dataset,variant,local_layers,global_layers,probe_branch,message_depth,fold,directed_distance,expected_reachable,source_cell_id,target_cell_id,pair_drug_id,label,source_input_change,target_branch_change,baseline_logit,perturbed_logit,absolute_logit_change,signed_logit_change,source_nonzero,control_cell_id,control_target_branch_change,control_absolute_logit_change,control_nonzero
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000132,ACH-000168,10127622,1,2.270681858062744,0.0014077473897486925,-0.041296638548374176,-0.04141067713499069,0.00011403858661651611,0.00011403858661651611,1,ACH-000048,8.262085771093552e-07,1.4901161193847656e-08,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000171,ACH-000257,117996541,1,2.1917262077331543,0.007549123838543892,1.159708023071289,1.159104585647583,0.0006034374237060547,0.0006034374237060547,1,ACH-000038,8.706665539648384e-07,0.0,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000174,ACH-000491,10113978,1,5.928436279296875,0.010153638198971748,-1.0751110315322876,-1.0752873420715332,0.00017631053924560547,0.00017631053924560547,1,ACH-000046,1.182672576760524e-06,1.1920928955078125e-07,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000181,ACH-000250,10368812,1,3.6490015983581543,0.01631792075932026,1.789922833442688,1.7904021739959717,0.0004793405532836914,-0.0004793405532836914,1,ACH-000054,1.2521409189503174e-06,1.1920928955078125e-07,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000181,ACH-000603,10027278,1,3.6490015983581543,0.011628064326941967,-0.5301885008811951,-0.5307782292366028,0.0005897283554077148,0.0005897283554077148,1,ACH-000048,1.5341684047598392e-06,5.960464477539063e-08,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000187,ACH-000830,11152667,1,12.350764274597168,0.008209438063204288,2.3565962314605713,2.3567512035369873,0.00015497207641601562,-0.00015497207641601562,1,ACH-000054,7.418099698952574e-07,0.0,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000188,ACH-000949,10027278,1,8.072929382324219,0.05915702506899834,-0.647331953048706,-0.6484549641609192,0.0011230111122131348,0.0011230111122131348,1,ACH-000058,1.3780150993625284e-06,0.0,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000191,ACH-000596,10027278,1,4.641082286834717,0.005570332985371351,5.535476207733154,5.535769462585449,0.0002932548522949219,-0.0002932548522949219,1,ACH-000056,4.842447651753901e-07,4.76837158203125e-07,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000222,ACH-000245,10074640,1,6.0360517501831055,0.027531925588846207,4.76374626159668,4.766682147979736,0.0029358863830566406,-0.0029358863830566406,1,ACH-000059,1.349028366348648e-06,0.0,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000222,ACH-000858,107969,1,6.0360517501831055,0.02574312686920166,1.6339726448059082,1.6336718797683716,0.0003007650375366211,0.0003007650375366211,1,ACH-000059,1.4332252931126277e-06,0.0,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000227,ACH-000113,10027278,1,3.742410182952881,0.004754936322569847,7.124660491943359,7.12526273727417,0.0006022453308105469,-0.0006022453308105469,1,ACH-000090,7.791469442963717e-07,4.76837158203125e-07,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000231,ACH-000965,10184653,1,2.186310291290283,0.0023464651312679052,-0.6277850866317749,-0.6279236078262329,0.0001385211944580078,0.0001385211944580078,1,ACH-000065,7.504495442844927e-07,0.0,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000243,ACH-000596,10027278,1,6.809943199157715,0.025438204407691956,5.535476207733154,5.534879207611084,0.0005970001220703125,0.0005970001220703125,1,ACH-000065,7.112963658073568e-07,4.76837158203125e-07,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000248,ACH-000506,104842,1,5.0416412353515625,0.02336106449365616,1.927241325378418,1.9270902872085571,0.00015103816986083984,0.00015103816986083984,1,ACH-000072,1.0550401157161104e-06,0.0,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000249,ACH-000489,11977753,1,10.984711647033691,0.0112919257953763,1.6945902109146118,1.6945319175720215,5.829334259033203e-05,5.829334259033203e-05,1,ACH-000073,2.1922944597463356e-06,1.1920928955078125e-07,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000257,ACH-000536,16218924,1,8.189446449279785,0.04024631157517433,-4.088891506195068,-4.088341236114502,0.0005502700805664062,-0.0005502700805664062,1,ACH-000074,9.313523605669616e-07,4.76837158203125e-07,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000269,ACH-000733,11152667,1,5.563364505767822,0.01013693492859602,-0.1596950739622116,-0.15900899469852448,0.0006860792636871338,-0.0006860792636871338,1,ACH-000087,2.6527416139288107e-06,7.450580596923828e-08,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000270,ACH-000371,107969,1,2.81365704536438,0.002405544277280569,1.684381127357483,1.6843717098236084,9.417533874511719e-06,9.417533874511719e-06,1,ACH-000098,1.4146688727123546e-06,1.1920928955078125e-07,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000270,ACH-000443,42642645,1,2.81365704536438,0.0034935178700834513,0.9137720465660095,0.9137624502182007,9.59634780883789e-06,9.59634780883789e-06,1,ACH-000087,2.0930165192112327e-06,1.7881393432617188e-07,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000292,ACH-000554,10377751,1,1.9965851306915283,0.007823582738637924,0.71817946434021,0.7178978323936462,0.0002816319465637207,0.0002816319465637207,1,ACH-000092,1.929168092829059e-06,0.0,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000318,ACH-000120,10027278,1,2.368382692337036,0.0228726863861084,5.295736789703369,5.295072555541992,0.0006642341613769531,0.0006642341613769531,1,ACH-000092,7.528036576331942e-07,0.0,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000334,ACH-000162,10172943,1,3.1271746158599854,0.0018505050102248788,4.580628871917725,4.58058500289917,4.38690185546875e-05,4.38690185546875e-05,1,ACH-000115,1.1065052376579843e-06,0.0,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000355,ACH-000117,10027278,1,5.630895614624023,0.007477399427443743,1.617889642715454,1.6173605918884277,0.0005290508270263672,0.0005290508270263672,1,ACH-000098,8.173935270860966e-07,0.0,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000374,ACH-000186,107969,1,7.03988790512085,0.036455363035202026,1.599449634552002,1.5999755859375,0.0005259513854980469,-0.0005259513854980469,1,ACH-000103,1.6394664044128149e-06,0.0,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000379,ACH-000254,10127622,1,2.3545498847961426,0.009520769119262695,2.705284833908081,2.7050721645355225,0.00021266937255859375,0.00021266937255859375,1,ACH-000105,1.0529333849262912e-06,2.384185791015625e-07,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000392,ACH-000955,10074640,1,3.210635185241699,0.02464280091226101,-0.6769604682922363,-0.6713016033172607,0.005658864974975586,-0.005658864974975586,1,ACH-000111,8.140249292409862e-07,0.0,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000400,ACH-000427,10377751,1,5.315427780151367,0.019124960526823997,-0.5779373645782471,-0.5778478980064392,8.946657180786133e-05,-8.946657180786133e-05,1,ACH-000112,1.2110344869142864e-06,5.960464477539063e-08,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000425,ACH-000788,126565,1,4.142836093902588,0.003617302281782031,3.6368768215179443,3.636627435684204,0.0002493858337402344,0.0002493858337402344,1,ACH-000113,1.1157228527736152e-06,0.0,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000425,ACH-000973,11784504,1,4.142836093902588,0.0028244194108992815,0.6905194520950317,0.690366804599762,0.0001526474952697754,0.0001526474952697754,1,ACH-000115,7.611635055582155e-07,0.0,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000443,ACH-000546,11152667,1,13.866188049316406,0.06373244524002075,6.757491588592529,6.762039661407471,0.004548072814941406,-0.004548072814941406,1,ACH-000121,7.124952503545501e-07,0.0,1
dataset-2,local_only,2,0,graphsage_only,2,1,2,1,ACH-000463,ACH-000423,10127622,1,7.242222785949707,0.011600740253925323,1.3128397464752197,1.3128893375396729,4.9591064453125e-05,-4.9591064453125e-05,1,ACH-000112,1.227334792019974e-06,0.0,1
